taxi_id,count
1db11e4e66375f35ed6a59eb06eb997fc7e23e3fdcbb3b2d5da7bbe41f7d5eb32267c269929d78652b28212915055ec57eca15b617c6c9eb9d82a5e135efb3d2,55
390210c789e65184cf389dd3484688acf1956ab0c6618362f43f2f60da01b8b3a2afb54349a98fa29c22d66ef23d7dd607493da0c78794b18893cc57b8af4799,55
68a54d4a1e27d763040f182bb436b3ffb52cf64978b091a3a85b1e3fba6647c276ae7a2666fe7125387edbe4883b8d1b15e9119ecb4fc80f6f9a7e1e9c36b3a7,55
79871a444f99170269396b5e6b08b90ef1def10a76732e08a64166669dc54b7bec477a1cf72a8b877e0efe6b8b1cdef2177d5769386ffbb39eca4004078f1af9,55
8a5199a793c450f59f8ba5dcc3592de895a32081f1f86d11d0ca19101fa7fe5947b5176c07a2429e08c7305a93c50a90d2db2b860404ac15b99d9b826ec20072,55
8710eb500626e6ff19dff2f1ed8d6253f89e99257fb11ba2776b6dc47824455032fed9ab4ba0d910059cf0eee448bdd595214392d248fcc9ea54ffe03b0f81bb,55
4c21893d14f9d03dc59c207a2c23e3732439fa45821f76ce121bdb00f5e5d8fa3ed5b675eaad798236d28caac4a8e1b9cb779611e8974b5bc88cbb4b6f546577,55
fdc3156afe8accb70f5aea5f2cd2d7cefd089d13b6d930151e1a195fbb53b1caf1b110ebbb901077e295080c2a5a3e1b2d2b42595435d1defd965e1604c1cf90,55
268adf547f9027a7e3272f0c2ca392dba34fd3e2e1fd4adf868ba868605cb2948221a4eb23ccda3ebe05996a32f12138f82a0b981c5c7baa75f76075d7f4b975,55
57c3c22fe79781d3fbd32f8e928545134a2cbae4113866372a85eddcca92581969cc01c008fd04e7da12ddce13077e16bf5d424c1ef3f3d3a1bfaadc04a02c67,55
f6138aa35e1fb074eb79fbe29f512b6153dca3593d8cd2405a000c6f4d5c1442f37650ea887177dbc3a5e3d91bdb43464f22a748a305285351fccc9d5dcc03ed,55
ada4bb2fe7f772dceda756c6a614ec977b94a74d93b8e11402f06d2408cab8a3e18ca3e2852a5a213c7f2765e1dbf905fe844ab57d0229d249939921ca3742ec,55
4c06f4d6622cc4aecd182ded5c68ec252842a98a41c8b750c9d85f94e0148edad9237beff6f45deea615ea5aa8e7f96629fbd405b8419e6f0be0738dc8286f22,55
c7a0a182e884af18d25c22584df83f14df5b044b900930885d55b2a2a5c0ddb23d2d3eadbb652b2e15b4167609d461a8af488b075a458d2ed19647feac570602,55
f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,55
119db775284b2ff29c31eba3cd0166a049b0a48e4f3a6ccbfbf4ce07aa861fcf363a52f35885851d6948616b46b4f77eaba65ab72567e7ebe624d243b0c8d82e,55
6eb285e549ebd23a688f5fe2145d88dba65e200024e4216c7f780fb4fedf8e0e515a009bc97d23e32b41251892634bf575d7681b62fa2c44f20fcd9aaa033da2,54
98a68977816db353e8cb08eaff4e3371612966c57d4afc943708d3b9ed0d1ffb269884ee5817f010e08b2a7599a91c369e43827d0d6a60a1cf6e009aaa46a375,54
73c236adbd209aa8b468b4f992c36eb6d908ddd0f0c2a7f43cffd85053df264866cae31a97b4f5d347cbe9125f66b8d24d2e10dd280e1a24f7faa34f249cba5f,54
a0a886ad03fbdf977af36c2495d1f737bb58e23484818c8d7dc01578af65642104024f22b6bddc7b22564e196e24e7fef1b158ad66bb70dac7491a6892d138bf,54
9a9656c2c8f2c27af3c90ed03755cb69bedb3ad3f93c9c4ba828a3adeb96ca98b65ac0942631c705782005b0d446e06e86e4fba805c61762fa42f322d1946342,54
e2c35dff8bc754fc2b8e2b41774af45912aedd1d47bfa428d8cf6c2fb34018583dec0bae006c89e8a3b618b0e92dfd15878893a1c3de92007886f7e456b6151a,54
a8a9b8684caff96c19f92c3562b3570c4466610bab48114c71d842ce865195d77b38e5c5addaaac5642bc90f7cd38f67b7bcbcb9a6a939914c343b2413bb4aa7,54
0726e4ba09a666ebe22632003c1b4735c11bd53a4e8941e35eaaef66fb0f5f197e320aee80fc6e16312af64171493a7f649ff296e75348a0b7dd8e8bdad5da5c,54
eddec198962a7737ebf2d9cbc621da2f8ff2f636499af0be1355e163888b228cd8a43997c0ada5376f46c940c41027448c30b6d63b63a6707e00c121ac104fbc,54
10a1a12aaa298a258ad67d07cb3ad152e721f24494442a023a5ed2f66a740a18957a4cc7a47b3826d48c350b44e194941446d8d8a0da4f951b0be9885971af68,54
2696ea0536d336d599581f7b3328fb73e9d0084a73e6804f1247659f8a6408f9d88e43732e9ebf4fbdf4849008636c7f946d305b051e4343d52c3858f59fbb04,54
196d0cab116da01f1cb8685842d0ce1052d6e0b368d7d5cd560154f6d7a7f0b94903fbd090629f3172f2103f9b3eaf359d0024e4c29007ab571c961ee2241f67,54
bd8e56507781dbc93fbb8a08e8d441b8d64f78a52affec71f14ad3aad6e0d044352be167df78a16637bcc7d4a29e58905047af5434b269c8b2509dd297477ad7,54
3618045f9110d4d88482266ade23659c1a50d32ac37f205c15614b1ada9d4ca14b171329afed5dfd81c7525bd5a05fe614cb63b2aa48d920626b519e20d9e146,54
4f4cae403660ec4c1e2e3b03128bd7a5af139619e3e513246c1a45c19a9d2a04bf8831972ebde690feedb335deba34acfba89ebada6a6101b1c1e32e58ba8e7a,54
11d27841ca91177af186bee8a9fdd7a2ead81b3fc96e1b95bf8b39d5aff3f56ee1c5ae2d6bd82775764d7f7ff9178c2c23a724c975614125a93bf28d13dcbc66,54
2c6ef81b0ba1f2bbe58cb63f171b872e9e3f53d4c34a3cea273685a97da3bf5e7711767303f028d68f735c5a7acf04d94965ffc332e389515d91ec77cd5ab6dc,54
e7beacec1d49735023efa5f2dd34080f6eff23473d59441e21283b349390e26be4507450bf53d213dc685d381286619d69a6140d1ec87b1d7edc601cdd9a327f,54
96fc6132bcd871b10fe587be76a4a4caa31c774642e05d39bc97254d58386de68e67be0c6c738f668e8355f14aed774fc5d17003bfa9dbf64d1d54b0f027fae3,54
82410f9c790f482c9768352a5c4c5beb3a83eb0973715514e80c0d13b6763cb25bc1e0ebc80413df266e8a2d15747d71582ce2d189d08de52796da395215817c,54
d0064cc51efe8a612a5e3052111818dd7278a35d8a6bdef5748bcc0710cc5952d948982783c5a60f3d6a6607877e67889bd1667685e9556bc69854e51517f12d,54
f55addae8ca796ec4b405f2aff2b703fa3e84d285bf4c15ffe84f53e6abd8c4acd7dacad001d0ed5d0bd1e011d748cdf531e486ba50cd50cbd6ad1dafb5705b1,54
d045b31fea2ef4ab7318234f531a6d46ae823bf8408c3d14e953f05974c8aec1ac734a1d7533c34ad5664b8542003c5116bd6264fd01397851b28fb559e3b023,54
05e98fcdd5101fb75c828458c6af3370de5f0ffcf07892bc18424ea3b2682621dbc981d8be1f2f634479d1004e37e56bda7bc8c5e41aac1689718987981c2e29,54
d6ce95b77b84d97b8ef41b3410ede13388e250cba571fb12d0794f97c7f29e4c8acbfb614b0ea69e8352e6aa1cf4a3cd145e30e2855d942ce019f09c7c873db2,54
c55c7bdda5396af54fec98ebc976a0cbc1122339bceb8ddfd937b4728cce951449cb7aaba8bd1f2fd353da1b31fd655e28b15109db84326593a1be55f2664912,53
02b2ef6d61652388cc91d730bdb96fa5ff89cd1ed14baeb1fc1f7a9ac026894accf0b01b7e7bce8326ac844e5c8fa0c09a18cb01fe04e85e0c88d95c7c71c44c,53
b9ce4a1df5c8bf18e20212f8310e1b1e72b44dff6c9157ecd9cf5174643e0983e9ee0cd67b8596b2d74f4d1571fc7108d2030bf17741a9dcaf9433e1f615176b,53
514cf6fcbb45930b05d82dadc8f9585c742d61e4323d5d9f4b90a8222efc5d95f8d9873bc28af6c1ec017c3ef9011b467d0f224f0b3c586ab1a96c2f31987022,53
511d5a90fddd5d591ca80c1c2969c190f8ad2997c0b6e9d1776a3864f2536814f53b603888e6ca6fa11e0e8625b02db335ef976a9a36e8d35b7d714e38e55bef,53
df7f095eceaff9d875d832c9d2f3c0958f1c098d35ac69cfe0d21dc462c44c52d17485832d48703e2abad6f09fefdb1389097a31f3fa517cc4b65bb809a35c0f,53
64701560a769b6e4b86576d7b01b3be69e369f22653bb58e838b2a2aafbae6d4e908a019cf8547b514e798d01e0a2dd66053ba57f0731bbec6662cf250f35522,53
961821de614d231063968f208b3459b4cf63051528c3f8bd5ba058c3b5ababfe30c72209067e9dfece49bf49f5a19f78feda573817a433a64a5dc54391bfbf99,53
7da8dfbf5db7bed94dd92856d29697c070590f703b0b291173e02e6dbfa7a3810577d571f1be9d482a5470f61e14dbd022e8a7743e32295ec59d18cb9b203f53,53
b00c5a92a2d7cd526d9ca9a5b63b98eb3111a00db69c57548bc256f9fb41046da0fc078b2c8843dc32558517ff09fc765e6c71ebe37bc3cc6368c33d259fda92,53
f8f44c9d76773e3c761356078d786b151d2f206685454f64f76736d54bda25d7b9b96bb2271718561132707b3d65d14afbd26f146b8e6f659013376c82989ce0,53
8f1d0e9ab7b43375d2a2fd513af0911293399cf4889ce9ad1ce4455f7cf6758651ad8eba9402e91ec7b6764f11226ef5f443af315e5181a9e83ee17370ea29d0,53
842c6b006fcddcc1eb059c64c6129ed5edd0971d8943943075301b1845f3acafa4d74c84ac1a114a3c5e1534f081126e0012aaa85350643e7b5bdb97bbada08d,53
8e343c320df2e6ab0a8aa873e207a6a1ea0a70c0b388c35b6bb45962b48c8b9e7cce1c59f08c6446ed96fb506c4b1f33ec7b6cb8290b063d1a260c8f473519b2,53
282e96d2494030280c94a513a55ce131750a6db5595d280442f937df34d9ca056808e9b096f1b6b9f5ca2aebf79aa62e8198db1b227eac7d5cecdc97fe0060bc,53
c3bb697ebd10de692888e34f4f3c1ad35d7d5bc0bccc153483c34797f794f6aab5d7b75d4bd62411ecb36dccc5ff3631a6e199a553bab909dcda616b58ee6bfb,53
07f3ce687dce8fa4518b83cd63bfbfb0383339fd188b5b6b22f4d33d0dbc445b56eabe1b74a1e06ab4cd5533bfdb89f0322934d5a2cc4fa67a4eb383ffd743ec,53
661cda59f0dc5cacf442f48593e300010c8f10a4a6d0e07ea6d5fb6603425e6434f09fbbf86726e1396bec799c7e1abc24a8cb1e412c69a3d3bfb5d9b6094f39,53
dff38396cdba045286033d298070468e3bfcd63550d4bd9ac191729c37859a634a311173999cbf2b504729cf469ef237199179112ca0c94bd4d167f827671533,52
d1a7c7e8e9cf388f9923e529d82166c5a3baf4262ec9145752b28ddfec91d431d5e9d3d727fb78e595ca209548142c44d6b250817b4eff5676a05eec87d4227f,52
e4ad81bfa91a79cf7b564caccb0f948637cee160de685a540fc2bc54a941b1455478eebedbab9873b563d78974f123b89f70348b195ff3439ab3f720de9bc78d,52
19115939d528111c8de7a409abaccdbb6543d70febf17ad238d21450dd6db76f66b4da395d61a808a9a43ffc9b6b1f4cbf09ac4c2fdec9868a5d5ad1032c3d1d,52
d6111a4915fc052d5390e9002ffa1cd90f667fd20b8efc4557e7703624f931f0df3f80d76d57e0a4a5e25c76b24b69c35c19fada94dea9f504ee2200f757aaf2,52
8bb72e3ef6a7494b80eb3bbf7777b467d4195a1ee71b354c155a51c027ddb2b559c97343fd83fc45cdf24c196d0fa14d4dd987657b08e8061ec38ae9e462944d,52
89fc6b1f0628f328ccd1021fcf4e7318bb2f9962da9259b522bde63ca44f9f201a016291bbd2801fad04845cfd5b30b954afedccb22f6c49fadda05821804a06,52
2fc72622ea88354ea99d9bd64750fed38df2bb87a79f887cffbbe6a0bcbdbadca31b48e2d4cbcf86418ec49a1a5e4d6a4cad901ece8c8bb51079a09430102d74,52
335c61713b446303eb964d3aa88629948d888393be601ee82b0b619cec0c7e778839471cad460d6d5aeb0195f651894beeb4b4f2f7ffa1c4dd10fd35dfb076b5,52
91212dc93eb37970cde5aaa86add90ae008469d7c4c4670c1d053735f9e49f066da8f615611216833a379d79ef297fb855822f32e7cca6516be24697551c75b9,52
cb9492c5c6fd621dc2732b3bb6ade16360b9102b3e7ab8f75ebbcb3e6525cc60c199947d2e37000d7924c63390aad723b7375152b7ea09c56ab367451b8ada6c,52
c3ddd11fcfdecc050d52c55e4803fe0795be73d4626aaaaf362857d7e6564c8ffc88cb766846b4b88d262d6654a17f34b9f4d760bc1662f8d6d838e8cb10878b,52
32aa143752e0ab419df8db4d44e341571c4cad6ddd151514ecd40a772be88b89052701a2f96090c9cf7a6caeabcb505b5d0bb1e781e1dd1a21ebe0f00869463b,52
9b0864961cf4141f2bbb24ce1046a6b791ce1e418045baa645ea08f6385111ca10f8a9fef54f830f5e1f64df9a4635f2fac6066c4a557ab15dc6cd1a2bd8bd59,52
82bb1e2a79d631e8abfc919112fd6567a302799a14b1a143079ae4c24b2713822c7ec494ea2b73d01717e06a7e066037aaa37c1017786d6fbe39ebed17a79005,52
c81a672f30763423ddc7abac2b2e20a2f1ea045088ef77c48fd28823020204b955ebb5fa6cbc3b927c6ee044aaae2f09f174e1dac4195c8a378c14a2cc952093,52
f1fd560a990cda532e4800ed7ef0894d1719d8c07e648c36bb38a9754d8f0d224212995e158fd3c08ab0c0095671da85e71196b8de103e23451d2f5b5fc7384e,52
7494c64f3245e17ed415a83439f00eba37b78dbf7ddd73d9e608918a503014c3a843cac71ae739ed5de581e3e2e8ffd626808e45ce47a8340d6d3d0bbc5e30e3,52
f231bcdb9ecc171d44032640fced8351f4bcf6542b673e9bf964993e988b80417a3881d4cc37f8a590ad556978f3df0633773b1d8fe4cbf42126b4224f430036,52
3665a72ee495b03f4dae72307dc6e5e58e21518f77d8e67dcd386c3b9daa1a0db86555cef4a877234542af8d1c0da6fa7a28a4e0e643e382236470d569d78668,52
25e9bbb9704eb82311a4d4036baba6451cd27138c4d6eb6f6ebdb8dbbdb8b1a7168beeb4509d61192f9adb55c53b9024749d15445da9e429a4d11a1765084a35,51
848a1ee7cd6c9d5c24658a35523ec72ae374eef3f562bc163d62ba20af6083d6044ff6aae2b43ca8021ff2de5610dee92190e43ea660d2a9c694c0c860675b63,51
f73d5459dcae455d9d7eb464fb7689b48cf9518d3cf1b72d4dd0d737560cef5c2111703c950a5994ec272bee0629682af91c2cffe3417e8e855880a8ad5b3825,51
6898e40854937399e0ef25dad63740d21b20593439090721b2f747b039ab24c5e74ebda726b98515a4b4c6b7dd9f87717cfc7c1b52e3a8b4d52245214f09d229,51
a2c933ca0489813d4f5b49f79aa6c6b5701ef589bdc5033753ba45ec7dfe9d4b91c45f39eefe033f4ea75e2e64e2bdb980db3dffbf8b7e9d5424d91aa714480f,51
d7a7bb002b49257d43e0f0c00702f1182ba37f9eda065c59f7d6d8645c644bae9b6734ea9d5d035b6849da9b4fa4d5da10ef248d03d7e1fbcd302dddb964cdbf,51
fd392b7cb9674d1c02f556bcfe211b32f36c89c36793e671ba69d3e676329abc9bb64a2b1dc30f64373f997a0f194ba5a88218ee5783df9bba3a916796a529e6,51
d96ae448797afb997073c20b6bec963b3d693a3683dfb0e7894a5ac3de50e17cb15bb2a5c5c7860a5ced37de4a8df5cff14b317055309d6a5752f5520f739918,51
6ef77e0e0e6d4b22a9c6f730b294a0b604c92cd43d557b078731d5b56091941d0a617465ef3c36772e2ac5dc07ba97bef4f7409727fefada4e41b5ff4f0dfef5,51
14685d7c19b1bcf05466194de4a62ee39d4144f97867505373401607acec327e9b715f57d5ae38f00020eb0a6325c0923967d4cdfbefb2ed0930d80a9fcdae42,51
73ffbd5c5ca98e3d17567b8253a7f72a3b1f3b26d82747fa969ff437aa47b2f22ccdefc1c043bab1b5b07aa2dd14958bbc8eccac7778cd8c3cbbc089d9e1cb40,51
e07a6c4140c6ab966c27183ca8096da2fa61b2f3174cf18e944383bc1a5317c23e8530419bd903e49eac540f751b29a12ccc96c104df5b8da94a69b733df7cb1,51
9ff81eeb8fa79b5e37af20fb6a6d52d6bfed9edecd4e667e6dbb78a46366f869d5ac3d5413db0d31a9506b00aba92ddcadcae3d724f690ec42315d211123e5a0,51
924a38617a298fffaf07952020dc1188f8fde7549c2ee5894d64150e3e252d69e0117f357912cdbd601586c8115403e823a8c3900926a939ba670eaf0eb81ed0,51
9778031a3357bc586bbe6b48765130a7a9457d772aafa660915f91541938cd5b54fb7471895f542dda9a46a9627cb68c372e8cfa39a6d3a4fff957e9d86b2224,51
ddc3c45ae394658475732ac29b35dd49d5e3bf2e7ce9c9921d42143b47d0c1c62d74265dec3efb8fe664983f6954e75d8c6c8c318b4a51609a0e3b81748edece,51
6b2ee912f2ce81d4197d85248a1eb438c1759c92b1483fe757bcb9a184eea8d76ab68dca16308ee509ad3b8f682ec2fc070f8b1549888786ef3f76599854b209,51
5cdd2d4d4569963769a97b41f95f3ff40187cacea8311bb22519b4ab89faaf688a2208c2bb41e2ff3adb1fe76e05e3f064d8a3e18d654c6786f5a5d127c22095,51
ef32ded438e4b619ee3c0764226668e39c11075dafc385a8201a866c12440cf5025d3b754141dccf276ce01994202ec9f2c160af14743a7d33258aa78e93cd76,51
b93891115fae950e569cac0f2348202c6de7235082a3504f7078ef4504d17325692a9511543c8f23777451dc4f1f013c6001c6a09f42aee9ebd46b53bd4214fe,51
6a2c9d2b17c17c8c7621c7f8bd3621fde6366bcaa1111bfc74bf9eaa0fe21d6ae86d3bbbee9c0ac3bfa3866f441a02221f4600138485b570ecd18bc1a25fd0e1,51
a0144e27e6b11720292c08c38cc696f14e6254bbbad9719b78f017a6b01f99447cb485124377fdcc851e412403e14575490b637104cf6f1bf65858571a8e1e9f,51
77c7e7dc3fdd00c2c474a025551a3a459b8f748d6d27a2c3295d12fa8a38d71e04656c0ee8394f9cd68641aa08867039af4d6eb77f99e53afd158833314348a9,51
3458069fe0594320e14bd166052c7ecf56b09f4e706737621ee977a43ead5664e83708d3ddb723517a85957602517eead6142d7b3920f8c042e426f76799a924,51
da344b3cd0e4fa07f30b6373fd40f9ea8456e9a799949258ec453ba9e279cc10028c4841290c311bd7b250f930166fc689069642bae8feb4e35297eca526ca9c,51
8f4cde3f6d55c38289233d1679f415c6442273549398887146c6322c8410b29bb3b72514e950e4f7fd080c47f88a53fa8454f8662ae92f84de30fb3da315fa89,50
8798e394725a87657ec2292bddb8e4bac5ae8b7886e6a5298a2f094270ca5a1e850a4ee05a7b8809269a8ddc5e876f2eb8810bf8c2449e32739d453495d00e53,50
f960cae38a8f4bfdcce4f316d2b5e336758ca47f7d5227711b639c468bf97a9410788ad6a68b8f5869a8f04a3a564d5943e0d46753bbb2a735eeb4de2552147d,50
6b8bec9d4caa49041a1f5d31240ff8fa2e4c571aec89212efffdb018e288409c56b8659ff555e920b65af1f26b23cffe8c63f656f9875ea1a44b393ecd40a149,50
5a7a34964ad3fbda860c6dbec8eabf560e85d11b7303b1a054fa7696b827cf7b6890d01dd85410fcf3e75937cc1fab2d1b160d9761b03a07f93651e5412915ff,50
e285c667a98b7debef94575d342f30dfe750bde84af57f22146752d6efd191399772a06b593576e2eee5c8530005880dadcf0c918112dbf70bd7a2ddb6fb5e55,50
5921ca8414f7b105e97f79694430407c9fbd34ac15c4d7ac70a8e8693a330da5730774d55d6ad996b97a9dd25418db2e57f30b29babb4f0dd289fc1400db585e,50
4cf389626b3d1df35aef815a964571fd5ea7dddda01e56057b88ec6a8b80e20d5d9eb27e67fd25923feefbbf684cc9e003f51498d9dafbf7eb9c062415af5d8b,50
2b4a8f4987a1230a1c6dd6212e33e1b58e7b7a513a93f4ac38baf75f321968e38ec65368efae951621c82cab9c5e85ad8866422a5d39a3dc7c0c9b5b09286e4f,50
dd49b3d1ac07f7f5a90da9cfc87d875f75642a20dc62a1f64438e736872423d4228c1ebbb6eee908009971771cfbd240eab22f00c309d9ac13c6288ae9a78f3c,50
b3db2338ef61da4928f751b253fc10fcb116717e299cd4ea2aaef8e13df69da3b5d97b8e4fa122a8c4da73f896d6f0f3c300d3190fd4d0c37b0fac40966a9e58,50
4cebb9edbffeb3a0eace8cccef967730a62f5a978869e216e7855270c48891c6ba7575d0ffe0fc7e5347a411f4b4149a76bb8d65812d6c0607ff975eb7c7f566,50
f55fc54d4cd33400f3960410558b28108a78da1268285021da293dd5984ea3d97ee1dd2e97eb7d5f2bd73720c68a71bb5902c92daa7969b07a3c23aae4db68f5,50
99ec13d5d806f5f5fa7a57910f8e38d84f90630529f2f8766d65b47caae8cb7cacf3d4bb9ca6576dfa49bc45b9f0f615e79577ace618514c9c59dc52ffbf40b6,50
ed9724467b0c2bddfe323a6663f937b69ad93b1437aa3034ef1e87bb7d2bb78d57dfa568eadbc1e86d83f81d2492f0c1d79129caf584810092c92614b3e330ac,50
faae54dec275b76c21410117883cd1421b2548bc9a54c7af1f71c8923dbc8be71cdaf68f4fcd35312162f03fd5aa67f9b288f4e445ae58f43d66c88f53085e39,50
cfaf3ec1344ffc1a207c1cbe3b1a89ab060081a60450d15c127bd3501a7b57853486451ee1ce220f4c60d8616f2f10be022b3d76796a42c67a7d52a4a8fa1623,50
fbbd674a65df66aae44f5261b5be2ac0f6bd0abb247f837f51819c6df813a347eb0f34eaef14eaaf3e1a6be4feba5447eecce38a71fbcf3b9e037a63459c3fab,50
269db9abcf46972ca48f13388838298cd3dd8269000d4c5afc1614d7111571bd38c52b7d0cd96feeaea5d2624342dab66508811f7e4b2efbcbb927d4a1bd3c1c,50
b58ac6538fb9dd4525ded8eb5af799c465e22d2b9899c576b721fb598319dacea906b665bf2da0a31118cf13093201b313b2b51c3e46a689b275835270acae67,50
e51e2c30caec952b40b8329a68b498e18ce8a1f40fa75c71e425e9426db562ac617b0a28e1c69f5c579048f75a43a2dc066c17448ab65f5016acca10558df3ed,50
2ec5c47128a98f946f5f1382680e6e48752eb935542ad1a4c677c6087f0f7cfbdb58bf0e89266831de58c84ee070dab506aae0a96ff1ce2eb9858737f172aef1,50
cb3bd991c2f7932527ef9d5f341674dfba53745f25fe3e05ded26ff578785bca01360ef8eed19863aff2222ef99561737af9d9a331981586e43c57b1d485c8e8,50
3d0f28391371d13655fe6916bb5304225945545eccc922a58d764690b1bc6aa906a4734fe3e39f94fc1d53f4b5cf7fb213512fa31eec1450a85bb15833bd656b,50
56b66b9eee08438079b1729d7af91bc7a4357a6460cc7999251ae08483d84a5185e983620f0bd3bde59cf047d1c6929d69400e420e6c821fcd77fdafcef3abba,49
379e0fd9da136cabc9eec3aca37047bbdee373ca2ef7a03b99641047e0c8b0f22225bbf6296a205f4c9cd1286da1b8125302f76bb095d3d2a4f602aa549b236b,49
d3e38cf4471f5b65aa0c41a155252c395b7c8593ac6fb5741e0cac5f68831f4f418eebc0f19ea0acd5b398d6b376ec7cbb2dfa9b846af33a9d27146e2a009b4b,49
aabecb47e958f99860a3b4d01f14d53644ac26126d9519fb41e244e75631e1aa097d97babb6b5d2490b03ec425f764d7d6d242372965f675e3bab9bd0eb1a4db,49
70c14ea31a87ed279cba47c393fa97c45f207042b69b5902cd2747f69e3e6655e15e70700578488f3cba45ff697ae9b81dd63393476374392fe8b0ab87db14a3,49
89ef36585d68603f58ba7a6f23998ad78fd67f1a9a9ea4f38f06167114ca6d1b1b532e0f0ca38315d09542504b488d13865e6c372900a1c3ccf4acc044376134,49
2ec424873a975adb20fa01a5b511039773518fe36289ad94010e7fe6c1e18ae28f36588483e940c71c30a627cd584453d9e6cfa99997e15cf9a223befaf98a65,49
db39bc53c7204111f0786edff94251c636dcce5fec8dbe58a436185359ce5854300ecac33cdbd6c6b6959d7bca9c99c8ccc9a089e393fd01f7c58ceb5305ca3e,49
82bc059c3b13e97341f941d60f772ae9f83687498e91f7c399644ec42449cced734834174cb0a29955229b910c3c9810dc67997226ce38a8600bf7f24d149423,49
a9263292f54a406cd0fb2bac808b9aaca91f770ad5e0fdb9f4ef446a77fe5b81144b2f88e1190ccf7045dc675362bd31b514fa0c5a5f5f6107bfd78693682805,49
b089c967bedb833ae9fbb66fa770fe579b7f46ea75099108034c4ec0f1ff0580e0eec633d99e38f7c8a97fc1b52a417dc4bfce0e6018bb0b688f653b18085d25,49
e9c3ad04f04396e5aaf75d907107f3a4deb9f909fc320b0e2f5aa15ea8506cbf07760e1f6f259f542e234461f34b8c3a25615a1dabd10f384dc884fe4e1fedec,49
e3e6b8c30a2d2b1ae95947f7c2226de681315ddfe6c7d9040703b820fbd11bb02568e2ce894f98c320a4d6be526b182a53bd6c022310937dd8d7bd7bf0e77454,49
8d1301215848b365b3040dde91e324e539c87918bae9d2f7ca7e92b2becda5b07323588b49b68c9b03ed7b87388ca4374cf95b3a21c3506b9bf4422cb2dd4718,49
f7bcb9ff63826f85b491e1e945a6c7ae000f982f7ec23fcc9f754b78330fed4296e4a64d4ddb06c637c2cbe7bf616d91eae1fa9dbff4f952efd632d4a731e078,49
357b12c9d29949c8c5980998c3b9736035f9e8bb2fe5bcdeeca4883b345a974a3f9dd657706e174bd8cb03fa5363000fa6036041a1950177625ee6c883f9baea,49
8dd990653cc2793d96b80ae45e928afc9a590b21b491eea3f522f42a72a5d323e79997fb7b2aab3486de73e89a4c9ae8e8cc377056b9b0d3de37ab822ce2cf33,49
b5f958b8508ba66e43f28559d6d54c66b9e7a7df9b45daa10b6f3d52a461503aff391464c9bc5195733f7d35d869f76ee49056bf79049b13ac8c1e87fe889f47,49
e829f46ff837c26216299fcead9868938026c1dc0e89c0a4f3d8e202395029321d21b0efe19723fc755c18b60443e96466f740ba012010e5392a344f83efa695,49
8abbb35e4243b2c590b027d424e6552a61356f54609f161ee910a3ea7435204298a60907247ed4a12c070e53455ba95d3a03424844a8bc1741806917679a7a60,49
340a2b2a073da248753976c9b31637b48a63d1589ae25ed60e2c80e03a72ee762253825bb5b60dbb998415aeb885eeaaa75239cc87c91cd72000db13acf413b4,49
87a017eedd299c9b5df098aa1d777cdefaf5d93c3c5e7c39c9e65dca8ec6d1b7065cc7076dd3ba437dc9c2ed030b0a3c21ff908d1e711efe6c91bdda05f3b23e,49
f54b11bc86d1ab32945f60547e15cbdc14a3b017b2a0ee92fcf22f9e378c5ed919e3d8aca21c82570c0d3562f9d87efc3db6b319a8c2b7ceb722043ebdefb769,49
8a21e68fe864597d995c1eee8a013576d6b0aeb7d36b2eb1a893ff3e6e7731b8a14bf4579b4ce1d120100565926881e1255f726aea9d35fddca0eda99332d07a,49
8a2802b8001fa243450b71eb66e6e76b4bdc4ea50cbb19aaab594d4027510119da4e93593a73a3208cd89b96e980f9e670c20e460cdc335df56c14e51eb4abe4,49
7ba4f77b2aec943b726e0b2ae455e9505f7798786b4ebb8c3223578311c1bb140c81c85af9d26617ef8719cd01f19058ad8c5747586612284c53da0ef15a73a2,49
f9cc5d6b77bec40aa49baf605f55ff84b12be3c9335664d90b5402de5272ffe4f59d9a265c1f88232c8734562009c6bf8e6d6e9fedc7136b41734d13fe7abd96,49
6e8695920a3328f59fc6bfee7746d17159c2fec7708d9a260766e7f0b89549a905798ab448b16bc998d8181af1ddc70dc330059afd55038ce8a07d3ce0b6366d,49
68c0b0fe56f003592510e294a16c54e16f88bbbccb3ad0c04289e010a4e6c9949d92e005d985b97d7a569856e21b1a8dd0888baed4c9d0c75069ca8e544a401a,49
4972764cee12598f449342da6c1c3f3686f6e800184eba41cbbf980d465e1f7c56f5b42e786c1cf4831ed964de0a76de17ba9c18123a7ecf89c36b74697b6b6f,49
1095c5432cb9cfd88296fb166e38d560936d4690801dddfae2bbae88a2d295542548a58e8e2394de8c67c82610261281b4303ad7f0b85236f9e7c4f46badf414,49
1e0e8534bf64de34501130ca0892fe92bdaaab3b22ad1a436ff11391dd0b41c9342ada3d2686a8bde2283bd1cb3cffab918dcb0f07dc01b703d07cbe615dc7a2,49
9525251dfe6d8aa16f08e6f06bc1eefe7af484acd706ebd984767c8653b08d2cb0b3beb8299ae60dbcbf4e2880feba9db80cbbe6625ef1bc0842244373f3186d,49
